,name,geometry,maxspeed
129,Urbanização Glicínias Park,"LINESTRING (-8.646295200000001 40.6264604, -8.646598300000001 40.6262385, -8.6464333 40.6261027, -8.646197300000001 40.6260661, -8.6458593 40.6258585, -8.645754699999999 40.6258992, -8.6455965 40.6259684, -8.645330899999999 40.6261475, -8.645262499999999 40.6261958)",50
130,Estrada Nova do Canal,"LINESTRING (-8.6399387 40.6478286, -8.640394300000001 40.6479232, -8.640538100000001 40.6479314)",50
131,Rua Senhora do Álamo,"LINESTRING (-8.6373193 40.647848, -8.6371047 40.6478368, -8.636423499999999 40.6478042, -8.6356564 40.6477513)",50
132,Rua Senhora do Álamo,"LINESTRING (-8.6373193 40.647848, -8.637295200000001 40.6478016, -8.636479899999999 40.6472593, -8.636447799999999 40.6471674)",50
133,Rua Américo Ramalho,"LINESTRING (-8.6373193 40.647848, -8.6373172 40.6479673, -8.6372515 40.6480275, -8.637188800000001 40.6480709)",50
134,Rua Coronel Rêgo,"LINESTRING (-8.5614097 40.6214725, -8.5612987 40.6217296)",50
135,Rua Coronel Rêgo,"LINESTRING (-8.5614097 40.6214725, -8.5616114 40.6209891, -8.5619139 40.6206174, -8.5619654 40.6205005, -8.5619461 40.6201695)",50
136,Rua da Cilha Sardinha,"LINESTRING (-8.5614097 40.6214725, -8.5617079 40.6214165, -8.5621483 40.6212876, -8.562631100000001 40.621194, -8.562829000000001 40.6211926, -8.5630758 40.6213147)",50
137,Rua António da Rocha Madail,"LINESTRING (-8.646972699999999 40.6481175, -8.647056299999999 40.6480538, -8.6480011 40.647376, -8.648093100000001 40.647311)",50
138,Rua António da Rocha Madail,"LINESTRING (-8.646972699999999 40.6481175, -8.6468977 40.6481689, -8.6464885 40.6484682, -8.646337600000001 40.648562)",50
139,Rua Central,"LINESTRING (-8.532884900000001 40.5919346, -8.532087799999999 40.5919825, -8.5318121 40.5920283, -8.5316779 40.5920731, -8.5313775 40.592232, -8.531171000000001 40.5922452, -8.5304708 40.592271)",50
140,Rua Central,"LINESTRING (-8.532884900000001 40.5919346, -8.533117799999999 40.5919458, -8.5336607 40.5921119)",50
141,Rua do Cabacal,"LINESTRING (-8.532884900000001 40.5919346, -8.532895699999999 40.5918735, -8.533051199999999 40.5915313, -8.533035099999999 40.5914051, -8.532970799999999 40.5912625, -8.532666499999999 40.5908351, -8.532629500000001 40.5907831)",50
142,,"LINESTRING (-8.637280499999999 40.6361647, -8.6373096 40.6360732, -8.6374578 40.6359425, -8.6375598 40.6358148, -8.6376186 40.6356303, -8.637601399999999 40.6354283, -8.6375499 40.635259, -8.6374865 40.6350635, -8.637435099999999 40.6349273, -8.637389499999999 40.6347456, -8.6374297 40.6344774, -8.6378705 40.6340664, -8.638075300000001 40.6338814)",50
143,Rua de São Brás,"LINESTRING (-8.617456900000001 40.6286087, -8.617272099999999 40.6284373)",50
144,Travessa de Brasileira,"LINESTRING (-8.617456900000001 40.6286087, -8.6177981 40.6283855)",50
145,Rua de São Brás,"LINESTRING (-8.617456900000001 40.6286087, -8.6178101 40.628909, -8.618012999999999 40.629066)",50
146,Rua de São Brás,"LINESTRING (-8.617272099999999 40.6284373, -8.617456900000001 40.6286087)",50
147,,"LINESTRING (-8.617272099999999 40.6284373, -8.6175608 40.6282808)",50
148,Rua de São Brás,"LINESTRING (-8.617272099999999 40.6284373, -8.617140900000001 40.6283157, -8.616962300000001 40.6281349)",50
149,,"LINESTRING (-8.6175608 40.6282808, -8.617272099999999 40.6284373)",50
150,Travessa de Brasileira,"LINESTRING (-8.6177981 40.6283855, -8.617456900000001 40.6286087)",50
151,Avenida Manuel Maria da Rocha Colmieiro,"LINESTRING (-8.632778699999999 40.6494894, -8.6327433 40.6496314, -8.632709200000001 40.6497123, -8.6326774 40.6498283, -8.6326631 40.6499179, -8.6326594 40.650024, -8.632628800000001 40.6501233, -8.6325859 40.6502127, -8.6325156 40.650323, -8.6324579 40.6503893, -8.632293900000001 40.650554, -8.632111 40.650698, -8.6319538 40.650808, -8.6317343 40.6509193)",50
152,,"LINESTRING (-8.632778699999999 40.6494894, -8.6328084 40.6495167, -8.6328447 40.6495391, -8.632885999999999 40.6495556, -8.6329309 40.6495655, -8.632977500000001 40.6495684)",50
153,Rua 21 de Julho,"LINESTRING (-8.620902600000001 40.6252073, -8.620322 40.6247164)",50
154,Rua 21 de Julho,"LINESTRING (-8.620902600000001 40.6252073, -8.6212269 40.6254216, -8.6213294 40.6256346, -8.621604400000001 40.6266924, -8.6217331 40.6269774, -8.6220692 40.6272188, -8.622360499999999 40.6272689, -8.622650399999999 40.6272082, -8.6237008 40.6272039)",50
155,Rua Chão de Além,"LINESTRING (-8.620902600000001 40.6252073, -8.6191662 40.6264269, -8.6168914 40.6280632)",50
156,Rua Américo Ramalho,"LINESTRING (-8.634181099999999 40.6498346, -8.633634799999999 40.6500511)",50
157,Rua Américo Ramalho,"LINESTRING (-8.634181099999999 40.6498346, -8.6342699 40.6498036, -8.6352443 40.6492759)",50
158,Rua Américo Ramalho,"LINESTRING (-8.634181099999999 40.6498346, -8.6340992 40.6498278, -8.6340301 40.649799, -8.633642099999999 40.6495722, -8.633529599999999 40.6494572, -8.63363 40.6493297, -8.633684799999999 40.6492535, -8.633970100000001 40.6489097)",50
159,,"LINESTRING (-8.615984600000001 40.6266929, -8.615752799999999 40.6268732, -8.615453799999999 40.6270637)",50
160,Rua Luís de Camões,"LINESTRING (-8.6325348 40.6491822, -8.632448 40.6491435, -8.6323288 40.649102, -8.632070199999999 40.6490513, -8.6317489 40.6490029)",50
161,Rua Luís de Camões,"LINESTRING (-8.6325348 40.6491822, -8.6326448 40.6492738, -8.6327186 40.6493305, -8.632741100000001 40.6493682)",50
162,,"LINESTRING (-8.6406189 40.6385756, -8.6406077 40.6386787, -8.640609 40.6387005)",50
163,Avenida Francisco Sá Carneiro,"LINESTRING (-8.6411654 40.6387139, -8.641304999999999 40.6386275, -8.641475399999999 40.6385523, -8.6416702 40.6384966, -8.6417795 40.6384424, -8.6418874 40.6383679, -8.6419847 40.6382803, -8.642058499999999 40.6381896, -8.6421201 40.6380988, -8.642155799999999 40.638019, -8.6421823 40.6379577, -8.642200000000001 40.637913, -8.6422189 40.6378663, -8.6422338 40.6378256)",50
164,,"LINESTRING (-8.6411654 40.6387139, -8.6411788 40.6386229, -8.641141599999999 40.6385354, -8.6410573 40.6384656)",50
165,Travessa Padre Américo,"LINESTRING (-8.626032500000001 40.627471, -8.626936199999999 40.6268093)",50
166,Rua Padre Américo,"LINESTRING (-8.626032500000001 40.627471, -8.6264488 40.6276201, -8.6268747 40.6277721, -8.627065099999999 40.6279124)",40
167,Rua Padre Américo,"LINESTRING (-8.626032500000001 40.627471, -8.625657 40.6273365, -8.625075300000001 40.6271491)",40
168,Rua da Vila Verde,"LINESTRING (-8.5647228 40.6179923, -8.5640812 40.6185489, -8.5636499 40.6190917, -8.563338699999999 40.6195233, -8.562974000000001 40.6197595, -8.562459 40.6199142, -8.562064100000001 40.6200335, -8.5619461 40.6201695)",50
169,Avenida Manuel Maria da Rocha Colmieiro,"LINESTRING (-8.624689699999999 40.6529947, -8.624786500000001 40.6528343)",50
170,Praceta José Gonçalves Venâncio,"LINESTRING (-8.624689699999999 40.6529947, -8.624801400000001 40.6529568, -8.624915 40.652921)",50
171,Rua Nova das Areias,"LINESTRING (-8.626936199999999 40.6268093, -8.627239599999999 40.6270514)",50
172,Travessa Padre Américo,"LINESTRING (-8.626936199999999 40.6268093, -8.626032500000001 40.627471)",50
173,Rua Nova das Areias,"LINESTRING (-8.626936199999999 40.6268093, -8.626612 40.6265506, -8.626333000000001 40.6263267)",50
174,Rua das Rodas,"LINESTRING (-8.532629500000001 40.5907831, -8.532451999999999 40.5908699)",50
175,Rua das Rodas,"LINESTRING (-8.532629500000001 40.5907831, -8.5333726 40.5903816, -8.5334962 40.590218, -8.5336088 40.5898328, -8.5336347 40.5894526)",50
176,Rua do Cabacal,"LINESTRING (-8.532629500000001 40.5907831, -8.532666499999999 40.5908351, -8.532970799999999 40.5912625, -8.533035099999999 40.5914051, -8.533051199999999 40.5915313, -8.532895699999999 40.5918735, -8.532884900000001 40.5919346)",50
177,Rua da Cruz,"LINESTRING (-8.6115444 40.6867715, -8.6115016 40.6867655)",50
178,Rua Burinhal,"LINESTRING (-8.6115444 40.6867715, -8.6115294 40.6868632, -8.6115969 40.6870569, -8.6119295 40.6875369, -8.6119831 40.6876671, -8.6119509 40.6877891, -8.6117793 40.6879681, -8.6109226 40.688843, -8.6107171 40.6889525, -8.6103416 40.6890094, -8.6101378 40.6890745, -8.609708599999999 40.6892209, -8.6093438 40.6892941, -8.608689399999999 40.6895951, -8.608421099999999 40.6897416, -8.6083155 40.6898681, -8.6083047 40.6900389, -8.6085177 40.6905958, -8.608143800000001 40.6911616, -8.6077238 40.6914337, -8.607135299999999 40.6916741, -8.606867100000001 40.6918123, -8.6066954 40.6918774, -8.606470099999999 40.6919262, -8.606339699999999 40.6919218)",50
179,Rua da Cruz,"LINESTRING (-8.6115444 40.6867715, -8.6121002 40.6867953, -8.612563 40.6867832, -8.612843700000001 40.6867562, -8.613015600000001 40.6867397, -8.613516499999999 40.6866995)",50
180,,"LINESTRING (-8.653239900000001 40.6371248, -8.6531541 40.6370441)",50
181,Avenida de Artur Ravara,"LINESTRING (-8.653239900000001 40.6371248, -8.653354500000001 40.637055, -8.653445899999999 40.6369913)",50
182,,"LINESTRING (-8.6531541 40.6370441, -8.653239900000001 40.6371248)",50
183,Avenida Araújo e Silva,"LINESTRING (-8.6531541 40.6370441, -8.653085000000001 40.6369709, -8.653058400000001 40.6369412, -8.652523800000001 40.6362099, -8.652342600000001 40.6360704)",50
184,Avenida de Santa Joana,"LINESTRING (-8.6531541 40.6370441, -8.6530623 40.6371191, -8.6527157 40.6374153, -8.6526256 40.6374929, -8.6525704 40.6375411)",40
185,,"LINESTRING (-8.625708899999999 40.6518888, -8.6258628 40.651903, -8.626016399999999 40.6519743, -8.6262577 40.6520918)",50
186,Avenida Manuel Maria da Rocha Colmieiro,"LINESTRING (-8.625708899999999 40.6518888, -8.625966500000001 40.6517882, -8.626179 40.6517251, -8.626356400000001 40.6516843, -8.626420299999999 40.6516922)",50
187,Avenida Dom Frei Miguel de Bulhões e Souza,"LINESTRING (-8.645262499999999 40.6261958, -8.645161399999999 40.6261118)",50
188,Urbanização Glicínias Park,"LINESTRING (-8.645262499999999 40.6261958, -8.645330899999999 40.6261475, -8.6455965 40.6259684, -8.645754699999999 40.6258992, -8.6458593 40.6258585, -8.646197300000001 40.6260661, -8.6464333 40.6261027, -8.646598300000001 40.6262385, -8.646295200000001 40.6264604)",50
189,Rua Doutor Marques da Costa,"LINESTRING (-8.602649100000001 40.6892987, -8.6029442 40.6892052, -8.6032207 40.6890756)",50
190,Rua Doutor Marques da Costa,"LINESTRING (-8.602649100000001 40.6892987, -8.602525 40.6893498, -8.6022263 40.6895354, -8.6022111 40.6895998)",50
191,Rua Direita,"LINESTRING (-8.530116899999999 40.5918015, -8.5301949 40.5918657)",50
192,Rua Direita,"LINESTRING (-8.530116899999999 40.5918015, -8.5300096 40.591788, -8.5296685 40.5917475, -8.529427999999999 40.5917335, -8.5290693 40.5918476, -8.5286303 40.591988)",50
193,Rua dos Bombeiros da Celulose,"LINESTRING (-8.592986099999999 40.6851099, -8.5930921 40.6850846)",50
194,Rua dos Bombeiros da Celulose,"LINESTRING (-8.592986099999999 40.6851099, -8.5926112 40.6852009, -8.5925656 40.68507)",50
195,,"LINESTRING (-8.592986099999999 40.6851099, -8.592759600000001 40.6850915, -8.5925656 40.68507)",50
196,,"LINESTRING (-8.573752499999999 40.5716359, -8.5738754 40.5715341)",50
197,,"LINESTRING (-8.573752499999999 40.5716359, -8.5736954 40.5715956)",50
198,,"LINESTRING (-8.573752499999999 40.5716359, -8.5738483 40.5717124)",50
199,,"LINESTRING (-8.647334000000001 40.6244434, -8.6472113 40.6242115, -8.647042300000001 40.6241158, -8.646940799999999 40.6239667, -8.646838900000001 40.6239627, -8.6466721 40.6240201)",30
200,Rua do Arrujo de Baixo,"LINESTRING (-8.557502700000001 40.6254159, -8.5571822 40.6260161)",50
201,Rua do Arrujo de Cima,"LINESTRING (-8.557502700000001 40.6254159, -8.557759600000001 40.6251568, -8.557862200000001 40.6250718)",50
202,Rua da Patela,"LINESTRING (-8.624216199999999 40.6261681, -8.6240071 40.626566)",50
203,Rua da Patela,"LINESTRING (-8.624216199999999 40.6261681, -8.624647400000001 40.6257938)",50
204,Rua dos Forninhos,"LINESTRING (-8.624216199999999 40.6261681, -8.6236508 40.6258259, -8.622957299999999 40.6251818)",50
205,,"LINESTRING (-8.598901 40.683224, -8.5981839 40.6826405)",50
206,Avenida Fernando Augusto de Oliveira,"LINESTRING (-8.598901 40.683224, -8.5991935 40.6830505)",50
207,Avenida Fernando Augusto de Oliveira,"LINESTRING (-8.598901 40.683224, -8.5986128 40.6834048)",50
208,Rua da Patela,"LINESTRING (-8.625216 40.6250258, -8.6251537 40.6251631)",50
209,Rua da Patela,"LINESTRING (-8.625216 40.6250258, -8.625621900000001 40.6245025)",50
210,Rua Anselmo Lopes,"LINESTRING (-8.625216 40.6250258, -8.6250105 40.6249007, -8.6248364 40.624637, -8.624621700000001 40.6244231, -8.624264800000001 40.6242036)",50
211,Rua dos Barreiros,"LINESTRING (-8.627974099999999 40.6181636, -8.6283735 40.6178232, -8.6287913 40.6173761)",50
212,Rua dos Barreiros,"LINESTRING (-8.627974099999999 40.6181636, -8.6278489 40.6182894, -8.627765999999999 40.6184421, -8.6276595 40.6187794, -8.627613699999999 40.6188495)",50
213,Rua das Leiras,"LINESTRING (-8.627974099999999 40.6181636, -8.627821000000001 40.6179449, -8.627632699999999 40.6177509, -8.627022500000001 40.6173316)",50
214,Rua dos Barreiros,"LINESTRING (-8.6287913 40.6173761, -8.628978399999999 40.6172094, -8.629197899999999 40.6171256, -8.629808799999999 40.6169666)",50
215,Rua dos Barreiros,"LINESTRING (-8.6287913 40.6173761, -8.6283735 40.6178232, -8.627974099999999 40.6181636)",50
216,Travessa dos Barreiros,"LINESTRING (-8.6287913 40.6173761, -8.6286772 40.6173152, -8.6283119 40.6169547, -8.6278445 40.6165935)",50
217,Rua Doutor Reis Lima,"LINESTRING (-8.5612178 40.6289891, -8.561491500000001 40.6289387, -8.5619789 40.6288391)",50
218,Rua Doutor Reis Lima,"LINESTRING (-8.5612178 40.6289891, -8.560869800000001 40.6293327, -8.5608346 40.6293784)",50
219,Rua do Sobral,"LINESTRING (-8.5304708 40.592271, -8.530427400000001 40.5923802)",50
220,Rua das Rodas,"LINESTRING (-8.5304708 40.592271, -8.530450999999999 40.5922232, -8.5302975 40.5920609, -8.5301949 40.5918657)",50
221,Rua Central,"LINESTRING (-8.5304708 40.592271, -8.531171000000001 40.5922452, -8.5313775 40.592232, -8.5316779 40.5920731, -8.5318121 40.5920283, -8.532087799999999 40.5919825, -8.532884900000001 40.5919346)",50
222,Rua Doutor Reis Lima,"LINESTRING (-8.56081 40.6294103, -8.5608346 40.6293784)",50
223,Avenida Fernando Augusto de Oliveira,"LINESTRING (-8.599913600000001 40.6826215, -8.599993 40.6825751)",50
224,Avenida Fernando Augusto de Oliveira,"LINESTRING (-8.599913600000001 40.6826215, -8.5996188 40.6827895)",50
225,Rua da Cabreira,"LINESTRING (-8.630595599999999 40.6161448, -8.6293509 40.6157663)",50
226,Rua da Cabreira,"LINESTRING (-8.630595599999999 40.6161448, -8.633597099999999 40.6169983)",50
227,Rua dos Barreiros,"LINESTRING (-8.630595599999999 40.6161448, -8.630168299999999 40.6164528, -8.630055499999999 40.6165993, -8.629940899999999 40.6168601, -8.629808799999999 40.6169666)",50
228,,"LINESTRING (-8.573542700000001 40.5736324, -8.5736349 40.5736342)",50
229,Rua da Bica,"LINESTRING (-8.573542700000001 40.5736324, -8.573454999999999 40.5729457)",50
230,,"LINESTRING (-8.573542700000001 40.5736324, -8.573214999999999 40.5736366, -8.5731454 40.5736414, -8.5729639 40.5736866, -8.5728834 40.5736964, -8.5724114 40.5736468, -8.5721878 40.5736597, -8.5720592 40.5736812, -8.5719978 40.5737113, -8.5719589 40.5737673, -8.5719425 40.5740967, -8.571911999999999 40.5741372, -8.571845700000001 40.5741761, -8.571640500000001 40.5742688, -8.571468899999999 40.5743423, -8.571183599999999 40.574456, -8.571018499999999 40.5744911, -8.570921999999999 40.5744865, -8.570831 40.5744606)",50
231,Rua do Salgueiral,"LINESTRING (-8.573454999999999 40.5729457, -8.5736036 40.5729434)",50
232,Rua da Bica,"LINESTRING (-8.573454999999999 40.5729457, -8.573542700000001 40.5736324)",50
233,Rua do Salgueiral,"LINESTRING (-8.573454999999999 40.5729457, -8.5728668 40.572955, -8.572711999999999 40.5729672, -8.572550700000001 40.5729903, -8.572407200000001 40.5730252, -8.572218899999999 40.5730898, -8.572070999999999 40.5731536, -8.571943900000001 40.573228, -8.5718412 40.5732907, -8.5717385 40.5734022, -8.5715583 40.5737421, -8.5715124 40.573798, -8.571446099999999 40.5738334, -8.5709967 40.5739792, -8.570940999999999 40.5740176, -8.5708936 40.5740687, -8.5708629 40.5741411, -8.570831 40.5744606)",50
234,Rua da Bica,"LINESTRING (-8.573454999999999 40.5729457, -8.5734554 40.5716249, -8.573423200000001 40.5715045)",50
235,Rua da Cabreira,"LINESTRING (-8.633597099999999 40.6169983, -8.630595599999999 40.6161448)",50
236,Rua da Cabreira,"LINESTRING (-8.633597099999999 40.6169983, -8.6338065 40.617069)",50
237,,"LINESTRING (-8.633597099999999 40.6169983, -8.6335452 40.6170722, -8.633530199999999 40.6171099, -8.6335382 40.6171491, -8.6335678 40.6171816)",50
238,,"LINESTRING (-8.5734596 40.5714269, -8.5736954 40.5715956)",50
239,Rua de Aveiro,"LINESTRING (-8.5734596 40.5714269, -8.573521400000001 40.5715589, -8.5735422 40.571649, -8.5735473 40.571765)",50
240,,"LINESTRING (-8.5734596 40.5714269, -8.5733473 40.571352, -8.5730184 40.57113, -8.5726856 40.5709311, -8.5710666 40.5700192)",50
241,Rua da Cabreira,"LINESTRING (-8.6281561 40.6153762, -8.627189899999999 40.6151683)",50
242,Rua da Cabreira,"LINESTRING (-8.6281561 40.6153762, -8.628344800000001 40.6154376)",50
243,,"LINESTRING (-8.6281561 40.6153762, -8.628036699999999 40.6155571, -8.6275675 40.6160626, -8.6273517 40.6162432)",50
244,,"LINESTRING (-8.5666356 40.6305061, -8.5669509 40.6305133, -8.5671786 40.6305494, -8.567564600000001 40.6306801, -8.5680908 40.6308532, -8.5688054 40.6311485, -8.569396100000001 40.6314358, -8.5697923 40.6316157, -8.569936999999999 40.6316238)",50
245,Rua de Nossa Senhora da Graça,"LINESTRING (-8.5666356 40.6305061, -8.5662304 40.6300731, -8.566020999999999 40.6298081, -8.5656401 40.6293598)",50
246,Rua de Nossa Senhora da Graça,"LINESTRING (-8.5666356 40.6305061, -8.5666849 40.6305588, -8.5667145 40.6305838)",50
247,,"LINESTRING (-8.5667145 40.6305838, -8.567238 40.6306981, -8.5675171 40.6308303, -8.568099200000001 40.6312086)",50
248,Rua da Saudade,"LINESTRING (-8.5667145 40.6305838, -8.5663353 40.630943, -8.565945899999999 40.6313226, -8.565623499999999 40.6315701, -8.565805900000001 40.6320423, -8.566213599999999 40.6325471, -8.566356000000001 40.6326626, -8.566482300000001 40.6326579, -8.566965100000001 40.6325276, -8.5672538 40.6323428, -8.567349099999999 40.6322601, -8.567445599999999 40.6321957, -8.567752499999999 40.6324146)",50
249,Rua de Nossa Senhora da Graça,"LINESTRING (-8.5667145 40.6305838, -8.5666849 40.6305588, -8.5666356 40.6305061)",50
250,Rua de Nossa Senhora da Graça,"LINESTRING (-8.5667145 40.6305838, -8.567113300000001 40.6309205, -8.5673508 40.6311874, -8.5679409 40.6318388, -8.568284200000001 40.6320993, -8.5685745 40.6322101, -8.569186 40.6320798, -8.569561500000001 40.6318355, -8.569841500000001 40.6316735, -8.569936999999999 40.6316238)",50
251,,"LINESTRING (-8.6315071 40.6403997, -8.6314019 40.6404522, -8.6313263 40.6405057, -8.6312414 40.6405834, -8.6311894 40.6406504, -8.6311423 40.6407203)",50
252,,"LINESTRING (-8.6315071 40.6403997, -8.6313905 40.6403872, -8.631261200000001 40.6403614, -8.6311435 40.6403162, -8.6309453 40.6401677)",50
253,Rua do Solposto,"LINESTRING (-8.6143521 40.6287533, -8.614481899999999 40.6288496)",50
254,Largo do Solposto,"LINESTRING (-8.6143521 40.6287533, -8.6143564 40.6286829, -8.614324 40.6286333, -8.614266300000001 40.6286095)",50
255,Rua Direita da Póvoa do Valado,"LINESTRING (-8.590550800000001 40.5704843, -8.5906328 40.5705532)",50
